productId,sellerId,oriMinPrice,oriMaxPrice,productTitle,promotionId,URL
1005002224435603,248219363,US $151.20,"US $1,680.00",OUPINKE Men's Classic Automatic Mechanical Watch Waterproof Leather Strap Swiss Movement High Quality Watches,1909551824,"//www.aliexpress.com/item/1005002224435603.html?pdp_ext_f=%7B%22sku_id%22:%2212000019379827664%22,%22ship_from%22:%22CN%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=bf67eb6a-6e37-4e72-9a17-f9dc8f869152"
1005002039035514,240119948,US $34.19,US $379.90,LIGE 2021 New Smart Watch Men Full Touch Screen Sports Fitness Watch IP68 Waterproof Bluetooth For Android ios smartwatch Mens,1909551824,"//www.aliexpress.com/item/1005002039035514.html?pdp_ext_f=%7B%22sku_id%22:%2212000018510253264%22,%22ship_from%22:%22RU%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=bf67eb6a-6e37-4e72-9a17-f9dc8f869152"
4001035482819,240575923,US $85.26,US $473.65,PAGANI DESIGN Sapphire Glass 40MM Ceramic GMT Mechanical Watches 100m Waterproof Classic Fashion Luxury Automatic Watch,1909409990,"//www.aliexpress.com/item/4001035482819.html?pdp_ext_f=%7B%22sku_id%22:%2210000015441815036%22,%22ship_from%22:%22US%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=bf67eb6a-6e37-4e72-9a17-f9dc8f869152"
4000860365536,220907778,US $2.27,US $4.94,1 Roll 5M Women Breast Nipple Covers Push Up Bra Body Invisible Breast Lift Tape Adhesive Bras Intimates Sexy Bralette Pasties,1909409990,"//www.aliexpress.com/item/4000860365536.html?pdp_ext_f=%7B%22sku_id%22:%2212000018549836120%22,%22ship_from%22:%22%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=bf67eb6a-6e37-4e72-9a17-f9dc8f869152"
1005001585752633,239600180,US $15.50,US $155.00,JBL T180A In-Ear Stereo Earphones 3.5mm Wired Sport Gaming Headset Pure Bass Earbuds Handsfree With microphone,1910049740,"//www.aliexpress.com/item/1005001585752633.html?pdp_ext_f=%7B%22sku_id%22:%2212000016692011947%22,%22ship_from%22:%22%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=bf67eb6a-6e37-4e72-9a17-f9dc8f869152"
32966227083,201713830,US $51.24,US $77.64,Monstar 13x1 4x4 13x4 613 Honey Blonde Colored Brazilian Remy Straight Bob Lace Front Human Hair Wig Lace Frontal Wigs for Women,1909409990,"//www.aliexpress.com/item/32966227083.html?pdp_ext_f=%7B%22sku_id%22:%2212000022669133392%22,%22ship_from%22:%22US%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=8e4977c7-da29-49f7-bbba-990d99b8246c"
1005002034148124,120456550,US $53.90,US $110.00,Bob Wig Short Brazilian Bone Straight Cheap Human Hair Wigs For Black Women Black Wig T Part Lace Bob Human Hair Wig Pre Plucked,1909832440,"//www.aliexpress.com/item/1005002034148124.html?pdp_ext_f=%7B%22sku_id%22:%2212000018486794744%22,%22ship_from%22:%22US%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=8e4977c7-da29-49f7-bbba-990d99b8246c"
1005001478636873,244132036,US $1.29,US $1.99,3D Mink Lashes 5/8/10 Pairs Natural False Eyelashes Fluffy Soft Wispy Volume Dramatic Long Cross Eyelash Extension Makeup,1910049740,"//www.aliexpress.com/item/1005001478636873.html?pdp_ext_f=%7B%22sku_id%22:%2212000018385177260%22,%22ship_from%22:%22CN%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=8e4977c7-da29-49f7-bbba-990d99b8246c"
1005001808944908,231389210,US $19.19,US $239.90,2021 LIGE Casual Sports Watch for Men Top Brand Luxury Military Leather Wrist Watches Mens Clocks Fashion Chronograph Wristwatch,1909832440,"//www.aliexpress.com/item/1005001808944908.html?pdp_ext_f=%7B%22sku_id%22:%2212000017705785738%22,%22ship_from%22:%22CN%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=8e4977c7-da29-49f7-bbba-990d99b8246c"
1005001369959561,244145493,US $11.99,US $149.90,Luxury Golden Watches Men Top Brand Designer Quartz Wristwatches Creative Rectangle Diamond Watch Waterproof Relogio Masculino,1909551824,"//www.aliexpress.com/item/1005001369959561.html?pdp_ext_f=%7B%22sku_id%22:%2212000015835479025%22,%22ship_from%22:%22CN%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=8e4977c7-da29-49f7-bbba-990d99b8246c"
4000575536603,229890389,US $17.09,US $189.90,MISSFOX Magnetic Watch Women Luxury Brand Waterproof Diamond Women Watches Hollow Blue Quartz Elegant Gold Ladies Wrist Watch,1910049740,"//www.aliexpress.com/item/4000575536603.html?pdp_ext_f=%7B%22sku_id%22:%2210000003227585606%22,%22ship_from%22:%22CN%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=8e4977c7-da29-49f7-bbba-990d99b8246c"
1005002754523078,234648111,US $19.79,US $219.90,2021 LIGE Brand SUNKTA Women Watches Fashion leather Ladies Quartz Watch TOP Brand Luxury Dial Simple Rose Gold Women Watches,1910049740,"//www.aliexpress.com/item/1005002754523078.html?pdp_ext_f=%7B%22sku_id%22:%2212000021974559695%22,%22ship_from%22:%22CN%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=8e4977c7-da29-49f7-bbba-990d99b8246c"
4000252609326,230118074,US $23.58,US $235.84,LED Solar Fairy Light Powered Mason Jar Lights for Outdoor Patio Party Wedding Garden Courtyard Decorative Led Lamps,1909551824,"//www.aliexpress.com/item/4000252609326.html?pdp_ext_f=%7B%22sku_id%22:%2210000001022266606%22,%22ship_from%22:%22CN%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=8e4977c7-da29-49f7-bbba-990d99b8246c"
1005001551150863,244965346,US $4.59,US $11.76,LED Strips Lights Bluetooth Luces Led RGB 5050 SMD 2835 Flexible Waterproof Tape Diode 5M 10M 15M DC 12V Remote Control+Adapter,1909836164,"//www.aliexpress.com/item/1005001551150863.html?pdp_ext_f=%7B%22sku_id%22:%2212000021756507422%22,%22ship_from%22:%22CN%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=8e4977c7-da29-49f7-bbba-990d99b8246c"
4001122350097,241682676,US $5.77,US $19.89,AGUUD 0.05 Sharp Slim Narrow Base Premade Fans Lash 5D 6D 8D 10D 12D 14D Volume Silk False Mink Eyelashes Extension Makeup Cilia,1909409990,"//www.aliexpress.com/item/4001122350097.html?pdp_ext_f=%7B%22sku_id%22:%2212000018046839323%22,%22ship_from%22:%22CN%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=8e4977c7-da29-49f7-bbba-990d99b8246c"
4001091536613,240575923,US $77.99,US $599.93,PAGANI Design Men Automatic Watch Sapphire Luxury Mechanical Wristwatch Stainless Steel Waterproof Watch Men Mekaniska klockor,1909409990,"//www.aliexpress.com/item/4001091536613.html?pdp_ext_f=%7B%22sku_id%22:%2210000014319498048%22,%22ship_from%22:%22CZ%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=8e4977c7-da29-49f7-bbba-990d99b8246c"
4000119660700,228754193,US $39.34,US $83.71,Professional Fascial Massage Gun Sport Relaxation Fitness EMS Muscle Stimulator Handheld Massager,1909834222,"//www.aliexpress.com/item/4000119660700.html?pdp_ext_f=%7B%22sku_id%22:%2210000015231789923%22,%22ship_from%22:%22RU%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=8e4977c7-da29-49f7-bbba-990d99b8246c"
1005002433832228,122820548,US $0.01,US $7.69,17KM Punk 2Pcs Heart Brick Couples Love Necklace For Lovers Women Men Lego Elements Friendship Necklaces Valentines Gift Jewelry,1909832440,"//www.aliexpress.com/item/1005002433832228.html?pdp_ext_f=%7B%22sku_id%22:%2212000020641522525%22,%22ship_from%22:%22%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=8e4977c7-da29-49f7-bbba-990d99b8246c"
1005001585589951,238959442,US $140.82,"US $1,083.25",MIUI 10L/12.7QT Air Fryer Oven No Oil Toaster for Home Electric Rotisserie Oven with LED Digital Touchscreen Frying Machine 5in1,1909409990,"//www.aliexpress.com/item/1005001585589951.html?pdp_ext_f=%7B%22sku_id%22:%2212000021944471049%22,%22ship_from%22:%22IL%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=8e4977c7-da29-49f7-bbba-990d99b8246c"
1005002083966620,248120567,US $4.39,US $7.31,Crop Top Women Vintage Seamless Underwear Sexy Lingerie Bralette Female Sports Vest Harajuku Deep V Neck Camis Crop Top Camisole,1909409990,"//www.aliexpress.com/item/1005002083966620.html?pdp_ext_f=%7B%22sku_id%22:%2212000018688486617%22,%22ship_from%22:%22CN%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=8e4977c7-da29-49f7-bbba-990d99b8246c"
32931413270,231380029,US $27.30,US $130.00,AEAW 2ctw 6.5mm Round Cut Engagement&Wedding Moissanite Diamond Ring Double Halo Ring Platinum Plated Silver,1909833203,"//www.aliexpress.com/item/32931413270.html?pdp_ext_f=%7B%22sku_id%22:%2266151621566%22,%22ship_from%22:%22%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=8e4977c7-da29-49f7-bbba-990d99b8246c"
1005002264685038,220437487,US $36.55,US $58.95,"Original Xiaomi Mi Band 6 Sport Wristband Heart Rate Fitness Tracker Bluetooth 1.56 "" AMOLED Screen Smart Band 5 Color Bracelet",1909409990,"//www.aliexpress.com/item/1005002264685038.html?pdp_ext_f=%7B%22sku_id%22:%2212000020429583358%22,%22ship_from%22:%22%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=8e4977c7-da29-49f7-bbba-990d99b8246c"
1005002363951776,248766638,US $1.87,US $12.48,EARDECO Mobile Wired Headphones Bass In Ear Phone Earphone Stereo Headphone Earbuds Headset With Microphone Sport Earphones,1910049740,"//www.aliexpress.com/item/1005002363951776.html?pdp_ext_f=%7B%22sku_id%22:%2212000020326153592%22,%22ship_from%22:%22CN%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=8e4977c7-da29-49f7-bbba-990d99b8246c"
4000631726597,221343669,US $13.76,US $85.99,"Bluedio Particle, Wireless Earphone, BT5.0, Bass, Waterproof Earbuds, Wireless Headset, Sport, Mic, Bluetooth-compatible",1909832440,"//www.aliexpress.com/item/4000631726597.html?pdp_ext_f=%7B%22sku_id%22:%2210000007741964833%22,%22ship_from%22:%22RU%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=8e4977c7-da29-49f7-bbba-990d99b8246c"
4000199010849,231974062,US $6.54,US $17.20,DIENQI Carbon Fiber Card Holder Wallets Men Brand Rfid Black Magic Trifold Leather Slim Mini Wallet Small Money Bag Male Purses,1910165734,"//www.aliexpress.com/item/4000199010849.html?pdp_ext_f=%7B%22sku_id%22:%2210000000756173666%22,%22ship_from%22:%22%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=8e4977c7-da29-49f7-bbba-990d99b8246c"
1005002466096506,222011717,US $96.88,US $193.76,Straight Lace Front Human Hair Wigs for Women 30 40 Inch Brazilian Natural Hd Glueless Full Transparent 13x4 Lace Frontal Wig,1909836164,"//www.aliexpress.com/item/1005002466096506.html?pdp_ext_f=%7B%22sku_id%22:%2212000021441369547%22,%22ship_from%22:%22US%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=0e75bcbf-0687-46ca-8ff5-8dc07ad3daf8"
32960826082,220960793,US $74.53,US $126.33,Cynosure 13x4/13x6 HD Transparent Lace Front Human Hair Wigs For Women 180% Brazilian Kinky Curly 4x4 Lace Closure Wig Remy Hair,1909409990,"//www.aliexpress.com/item/32960826082.html?pdp_ext_f=%7B%22sku_id%22:%2212000022789314174%22,%22ship_from%22:%22CN%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=0e75bcbf-0687-46ca-8ff5-8dc07ad3daf8"
32971684012,231389210,US $31.99,US $399.90,Relogio Masculino LIGE New Sport Chronograph Mens Watches Top Brand Luxury Full Steel Quartz Clock Waterproof Big Dial Watch Men,1909832440,"//www.aliexpress.com/item/32971684012.html?pdp_ext_f=%7B%22sku_id%22:%2210000012922189486%22,%22ship_from%22:%22ES%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=0e75bcbf-0687-46ca-8ff5-8dc07ad3daf8"
32783203550,229806002,US $16.19,US $179.90,NAVIFORCE Mens Watches Top Luxury Brand Fashion Sport Watches Men Waterproof Quartz Clock Male Army Military Leather Wrist Watch,1909832440,"//www.aliexpress.com/item/32783203550.html?pdp_ext_f=%7B%22sku_id%22:%2263040452526%22,%22ship_from%22:%22%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=0e75bcbf-0687-46ca-8ff5-8dc07ad3daf8"
1005001344564074,234720814,US $15.29,US $169.90,LIGE Japan Quartz Women's Watch Fashion Female Wristwatch Switzerland Luxury Brand reloj mujer Waterproof Women Bracelet Watch,1909551824,"//www.aliexpress.com/item/1005001344564074.html?pdp_ext_f=%7B%22sku_id%22:%2212000015763492298%22,%22ship_from%22:%22CN%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=0e75bcbf-0687-46ca-8ff5-8dc07ad3daf8"
4000982287565,231501725,US $14.98,US $99.90,JAPAN MIYOTA 2035 Quartz Movement Simple Design Luxury Gift Stainless Steel Band Curved Face Blue Rose Gold Watches For Women,1909551824,"//www.aliexpress.com/item/4000982287565.html?pdp_ext_f=%7B%22sku_id%22:%2210000014388324385%22,%22ship_from%22:%22RU%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=0e75bcbf-0687-46ca-8ff5-8dc07ad3daf8"
1005002637411297,234326364,US $1.19,US $6.98,New Double Stainless Steel Bracelet 18CM Adjustable Tree of Life Young Trending Bracelet Bangles Jewelry 2021 For Women Gift,1910049740,"//www.aliexpress.com/item/1005002637411297.html?pdp_ext_f=%7B%22sku_id%22:%2212000021509127111%22,%22ship_from%22:%22CN%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=0e75bcbf-0687-46ca-8ff5-8dc07ad3daf8"
4000307167721,220730155,US $68.80,US $172.00,613 Blonde Lace Front Human Hair Wigs Brazilian Loose Deep Wave 150 Density 13x4 Lace Front Wig Remy Human Hair Wigs T Part Lace,1909409990,"//www.aliexpress.com/item/4000307167721.html?pdp_ext_f=%7B%22sku_id%22:%2212000022675538927%22,%22ship_from%22:%22CN%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=0e75bcbf-0687-46ca-8ff5-8dc07ad3daf8"
1005002356707756,222547356,US $127.49,US $749.95,2021 New PAGANI DESIGN Wave Men Mechanical watch Luxury Automatic Watch for men NH35 Sapphire crystal Dive wristwatch clock man,1909551824,"//www.aliexpress.com/item/1005002356707756.html?pdp_ext_f=%7B%22sku_id%22:%2212000020270167019%22,%22ship_from%22:%22CN%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=0e75bcbf-0687-46ca-8ff5-8dc07ad3daf8"
1005001672112988,240430303,US $28.04,US $164.95,LIGE New Men Smart watch Heart rate Blood pressure IP68 waterproof sports Fitness watch Luxury Smart watch male for iOS Android,1909836164,"//www.aliexpress.com/item/1005001672112988.html?pdp_ext_f=%7B%22sku_id%22:%2212000017074915477%22,%22ship_from%22:%22RU%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=0e75bcbf-0687-46ca-8ff5-8dc07ad3daf8"
1005001868460958,240430303,US $21.24,US $124.95,2021 Bluetooth Call watch Smart watch For men And women Full touch fitness tracker Blood pressure Smart clock ladies Smart watch,1909832440,"//www.aliexpress.com/item/1005001868460958.html?pdp_ext_f=%7B%22sku_id%22:%2212000017944283712%22,%22ship_from%22:%22RU%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=0e75bcbf-0687-46ca-8ff5-8dc07ad3daf8"
1005002116352230,231818581,US $93.07,US $166.20,SVT Headband Wig 100% Human Hair Scarf Wig 150%/180% Density Remy Brazilian Body Wave Wig Natural Wavy Glueless Wig for Women 1B,1909409990,"//www.aliexpress.com/item/1005002116352230.html?pdp_ext_f=%7B%22sku_id%22:%2212000018793910060%22,%22ship_from%22:%22US%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=0e75bcbf-0687-46ca-8ff5-8dc07ad3daf8"
1005002414466359,251333931,US $1.99,US $19.95,3.5mm Wired Headphones With Bass Earbuds Stereo Earphones Music Headphones Sport Earphones Gaming Headset With Mic for Xiaomi,1909551824,"//www.aliexpress.com/item/1005002414466359.html?pdp_ext_f=%7B%22sku_id%22:%2212000020573794823%22,%22ship_from%22:%22CN%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=0e75bcbf-0687-46ca-8ff5-8dc07ad3daf8"
1005001483376243,229434204,US $4.70,US $9.99,wholesale mink eyelashes bulk 4/20/100/200pcs natural false eye lashes fluffy wispy faux 3d lashes fake eyelash long soft,1909551824,"//www.aliexpress.com/item/1005001483376243.html?pdp_ext_f=%7B%22sku_id%22:%2212000018076846018%22,%22ship_from%22:%22%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=0e75bcbf-0687-46ca-8ff5-8dc07ad3daf8"
33012813459,201602661,US $46.34,US $149.50,iron circle Wedding arch props background single arch flower outdoor lawn wedding flower door rack wedding birthday decoration,1909409990,"//www.aliexpress.com/item/33012813459.html?pdp_ext_f=%7B%22sku_id%22:%2212000016414620964%22,%22ship_from%22:%22CN%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=0e75bcbf-0687-46ca-8ff5-8dc07ad3daf8"
4000001752707,221208907,US $13.06,US $46.63,For iPad Pencil Stylus Pen for Apple Pencil 1 2 Touch Pen for Tablet IOS Android Stylus Pen for iPad Xiaomi Huawei Pencil Phone,1909409990,"//www.aliexpress.com/item/4000001752707.html?pdp_ext_f=%7B%22sku_id%22:%2210000015456702601%22,%22ship_from%22:%22CN%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=0e75bcbf-0687-46ca-8ff5-8dc07ad3daf8"
1005001714359729,235645781,US $22.09,US $78.89,Pants Female Women's Jeans Large Size Boyfriend Jean Women Jeans y2k Pants High Waist Mom Ripped Jeans 2021 Stright Trousers,1909409990,"//www.aliexpress.com/item/1005001714359729.html?pdp_ext_f=%7B%22sku_id%22:%2212000017265051934%22,%22ship_from%22:%22%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=0e75bcbf-0687-46ca-8ff5-8dc07ad3daf8"
4000829048056,240117234,US $19.46,US $52.59,Women's Chunky Sneakers Thick Bottom Platform Vulcanize Shoes Fashion Breathable Casual Running Shoe for Woman Female 2020,1909409990,"//www.aliexpress.com/item/4000829048056.html?pdp_ext_f=%7B%22sku_id%22:%2212000021087234639%22,%22ship_from%22:%22CN%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=0e75bcbf-0687-46ca-8ff5-8dc07ad3daf8"
4000669887458,234527147,US $24.56,US $54.58,1080P PTZ Wifi IP Camera Outdoor 4X Digital Zoom AI Human Detect Wireless Camera H.265 P2P Audio 2MP 3MP Security CCTV Camera,1909409990,"//www.aliexpress.com/item/4000669887458.html?pdp_ext_f=%7B%22sku_id%22:%2210000005616799439%22,%22ship_from%22:%22CN%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=0e75bcbf-0687-46ca-8ff5-8dc07ad3daf8"
